repository_name,release_id,tag_name,release_name,release_date,prerelease_flag,draft_flag,target_commitish,release_notes,previous_release_tag,tag_name_clean,is_stable
microsoft/vscode,91182971,1.75.0,January 2023,2023-02-02 19:50:12+00:00,False,False,main,"Welcome to the January 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- **[Profiles](https://code.visualstudio.com/updates/v1_75#_profiles)** - Create and share profiles to configure extensions, settings, shortcuts, and more.
- **[VS Marketplace signing](https://code.visualstudio.com/updates/v1_75#_vs-marketplace-extension-signing)** - Published extensions now code signed by default.
- **[Accessibility improvements](https://code.visualstudio.com/updates/v1_75#_accessibility)** - Terminal screen reader mode, new keyboard shortcuts.
- **[Easier multi-view resizing](https://code.visualstudio.com/updates/v1_75#_workbench)** - Drag layout corners to resize multiple views at once.
- **[Tree view search history](https://code.visualstudio.com/updates/v1_75#_tree-find-history)** - Quickly rerun previous searches in tree views.
- **[Better Terminal link detection](https://code.visualstudio.com/updates/v1_75#_link-improvements)** - Detect links containing spaces, brackets, line and column formats.
- **[New Git commands](https://code.visualstudio.com/updates/v1_75#_new-commands)** - Stash staged changes and delete remote tags from within VS Code.
- **[Dark+ and Light+ V2 themes](https://code.visualstudio.com/updates/v1_75#_preview-features)** - Try the experimental color themes and let us know what you think.
- **[Jupyter Notebook topics](https://code.visualstudio.com/updates/v1_75#_new-documentation)** - Using notebooks on the web, how to manage Jupyter kernels.
- **[AI Tools in VS Code](https://code.visualstudio.com/updates/v1_75#_github-copilot)** - Learn about AI-powered completions with GitHub Copilot.


For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_75) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to see new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available. And for the latest Visual Studio Code news, updates, and content, follow us on Twitter [@code](https://twitter.com/code)!",1.74.3,1.75.0,True
microsoft/vscode,91935081,1.75.1,January 2023 Recovery 1,2023-02-09 19:07:49+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22January+2023+Recovery%201%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_75) on [code.visualstudio.com](https://code.visualstudio.com).",1.75.0,1.75.1,True
microsoft/vscode,94139371,1.76.0,February 2023,2023-03-01 20:01:28+00:00,False,False,main,"Welcome to the February 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Profiles](https://code.visualstudio.com/updates/v1_76#profiles)** - Active profile badge, quickly switch profiles via the Command Palette.
* **[Accessibility improvements](https://code.visualstudio.com/updates/v1_76#accessibility)** - New audio cues, improved terminal screen reader mode.
* **[Moveable Explorer view](https://code.visualstudio.com/updates/v1_76#moveable-explorer-view)** - Place the Explorer in the secondary side bar or a panel.
* **[Notebook kernel MRU list](https://code.visualstudio.com/updates/v1_76#kernel-picker-default-mode-mru)** - Find and select recently used notebook kernels.
* **[Markdown header link suggestions](https://code.visualstudio.com/updates/v1_76#markdown-workspace-header-link-completions)** - Easily link to headers in files across your workspace.
* **[Remote Development usability](https://code.visualstudio.com/updates/v1_76#remote-menu)** - New keyboard shortcut, streamlined remote options list.
* **[New Git/GitHub topics](https://code.visualstudio.com/updates/v1_76#git-and-github-documentation)** - Articles for beginner and advanced Git source control users.
* **[Improved Marketplace search](https://code.visualstudio.com/updates/v1_76#improved-extension-search-relevance)** - Better results for multi-word queries.
* **[Jupyter IPyWidgets 8 support](https://code.visualstudio.com/updates/v1_76#ipywidgets)** - Use the latest IPyWidgets version in your Jupyter notebooks.
* **[Python pytest IntelliSense](https://code.visualstudio.com/updates/v1_76#improved-intellisense-support-for-pytest)** - Completions for pytest fixtures and parameterized arguments.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available and for the latest Visual Studio Code news, updates, and content, follow us on Twitter [@code](https://twitter.com/code)!",1.75.1,1.76.0,True
microsoft/vscode,95113631,1.76.1,February 2023 Recovery,2023-03-09 18:23:30+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22February+2023+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_76) on [code.visualstudio.com](https://code.visualstudio.com).",1.76.0,1.76.1,True
microsoft/vscode,95724132,1.76.2,February 2023 Recovery 2,2023-03-15 16:03:56+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22February+2023+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_76) on [code.visualstudio.com](https://code.visualstudio.com).",1.76.1,1.76.2,True
microsoft/vscode,97531004,1.77.0,March 2023,2023-03-30 18:57:19+00:00,False,False,main,"Welcome to the March 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Accessibility improvements](https://code.visualstudio.com/updates/v1_77#accessibility)** - New keyboard shortcuts for hovers, notifications, and Sticky Scroll.
* **[Copy GitHub deep links](https://code.visualstudio.com/updates/v1_77#copy-github-deep-links-from-editor-gutter)** - Create permalinks and HEAD links from within the editor.
* **[Notebook Format on Save](https://code.visualstudio.com/updates/v1_77#format-on-save)** - Automatically format notebooks cells on save.
* **[TS/JS switch case completions](https://code.visualstudio.com/updates/v1_77#switch-case-completions-for-javascript-and-typescript)** - Quickly fill in TypeScript/JavaScript switch statements.
* **[Python move symbol refactoring](https://code.visualstudio.com/updates/v1_77#move-symbol-refactoring)** - Move Python symbols to an existing or new file.
* **[Remote Tunnels update](https://code.visualstudio.com/updates/v1_77#remote-development)** - Reuse existing tunnel and quickly transition from remote to desktop.
* **[Ruby documentation](https://code.visualstudio.com/updates/v1_77#new-programming-language-topics)** - Learn about Ruby language support for VS Code.
* **[Preview: expanded GitHub Copilot integration](https://code.visualstudio.com/updates/v1_77#github-copilot)** - New inline chat and full AI chat view.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available and for the latest Visual Studio Code news, updates, and content, follow us on Twitter [@code](https://twitter.com/code)!",1.76.2,1.77.0,True
microsoft/vscode,98217566,1.77.1,March 2023 Recovery 1,2023-04-05 16:19:37+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2023+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_39) on [code.visualstudio.com](https://code.visualstudio.com).",1.77.0,1.77.1,True
microsoft/vscode,98954070,1.77.2,March 2023 Recovery 2,2023-04-11 17:11:19+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2023+Recovery+2%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_39) on [code.visualstudio.com](https://code.visualstudio.com).",1.77.1,1.77.2,True
microsoft/vscode,99179067,1.77.3,March 2023 Recovery 3,2023-04-12 17:21:53+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2023+Recovery+3%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_77) on [code.visualstudio.com](https://code.visualstudio.com).",1.77.2,1.77.3,True
microsoft/vscode,101788867,1.78.0,April 2023,2023-05-03 22:03:22+00:00,False,False,main,"Welcome to the April 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Accessibility improvements](#accessibility)** - Better screen reader support, new audio cues.
* **[New color themes](#new-default-color-themes)** - ""Modern"" light and dark color theme defaults.
* **[Profile templates](#profile-templates)** - Built-in templates for Python, Java, Data Science, and more.
* **[Drag and drop selector](#drop-selector)** - Choose how you'd like item links placed into the editor.
* **[Standalone color picker](#standalone-color-picker)** - Color picker UI to insert or modify color formats.
* **[Quick Fixes for Source Control input](#source-control)** - Fix spelling and other errors right in the input box.
* **[Markdown drag and drop videos](#drag-and-drop-videos-into-markdown-files)** - Easily add video tags in Markdown files.
* **[Notebooks insert images as attachments](#drop-image-files-into-notebooks-to-create-attachments)** - Choose between an image link, path, or attachment.
* **[Git LFS and VS Code for the Web](#commit-files-to-git-large-file-storage)** - Use vscode.dev for repos with Git Large File Storage.
* **[VS Code Day 2023](#vs-code-day)** - Catch up on the sessions in the YouTube playlist.

For the complete release notes, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.
",1.77.3,1.78.0,True
microsoft/vscode,102384496,1.78.1,April 2023 Recovery 1,2023-05-09 17:56:22+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22April+2023+Recovery+1%22+is%3Aclosed+), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_78) on [code.visualstudio.com](https://code.visualstudio.com).",1.78.0,1.78.1,True
microsoft/vscode,102722107,1.78.2,April 2023 Recovery 2,2023-05-12 01:25:34+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+sort%3Aupdated-desc+milestone%3A%22April+2023+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_78) on [code.visualstudio.com](https://code.visualstudio.com).",1.78.1,1.78.2,True
microsoft/vscode,107875358,1.79.0,May 2023,2023-06-08 18:19:42+00:00,False,False,main,"Welcome to the May 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- [Read-only mode](https://code.visualstudio.com/updates/v1_79#_readonly-mode) - Mark specific files and folders in your workspace as read-only.
- ['Paste as' options](https://code.visualstudio.com/updates/v1_79#_paste-as) - Choose how you'd like item links pasted into the editor.
- [Automatic copy of external files](https://code.visualstudio.com/updates/v1_79#_copy-external-media-files-into-workspace-on-drop-or-paste-for-markdown) - Drag or paste to Markdown adds new files to your workspace.
- [Default Git repo branch name](https://code.visualstudio.com/updates/v1_79#_default-branch-name) - Use ""main"" as the default or override via a user setting.
- [Notebooks rich content search](https://code.visualstudio.com/updates/v1_79#_rich-content-search) - Search based on Notebook output or filter on cell type.
- [Linked editing for JSX tags](https://code.visualstudio.com/updates/v1_79#_linked-editing-for-jsx-tags) - Simultaneously change opening and closing JSX tags.
- [Preview: GitHub Copilot Chat improvements](https://code.visualstudio.com/updates/v1_79#_github-copilot) - Easily manage your chat session history. Inline chat ""live preview.""
- [VS Code at Microsoft Build 2023](https://code.visualstudio.com/updates/v1_79#_vs-code-at-microsoft-build) - Catch up on the sessions in the YouTube playlist.

If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

Insiders: Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.78.2,1.79.0,True
microsoft/vscode,108419575,1.79.1,May 2023 Recovery 1,2023-06-13 20:03:45+00:00,False,False,4b939d0a0e4ad5d11170ba1a8cea8051f284791b,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22May+2023+Recovery+1%22+is%3Aclosed+), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_79) on [code.visualstudio.com](https://code.visualstudio.com).",1.79.0,1.79.1,True
microsoft/vscode,108764918,1.79.2,May 2023 Recovery 2,2023-06-15 17:01:41+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+sort%3Aupdated-desc+milestone%3A%22May+2023+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_79) on [code.visualstudio.com](https://code.visualstudio.com).",1.79.1,1.79.2,True
microsoft/vscode,111301684,1.80.0,June 2023 ,2023-07-06 18:01:05+00:00,False,False,main,"
Welcome to the June 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Accessibility improvements](#accessibility)** - Accessible View for better screen reader support, Copilot audio cues.
* **[Better editor group and tab resizing](#disable-maximizing-editor-groups-on-tab-double-click)** - Set min tab size, avoid unnecessary editor group resizing.
* **[Skip subwords when expanding selection](#skip-subword-when-shrinking-and-expanding-selection)** - Control whether to use camel case for selection.
* **[Terminal image support](#image-support)** - Display images directly in the integrated terminal.
* **[Python extensions for mypy and debugpy](#python)** - For Python type checking and debugging in VS Code.
* **[Remote connections to WSL](#wsl-over-tunnels)** - Connect to WSL instances on remote machines using Tunnels.
* **[Preview: GitHub Copilot create workspace/notebook](#github-copilot)** - Quickly scaffold projects and notebooks.
* **[New C# in VS Code documentation](#documentation)** - Learn about C# development with the C# Dev Kit extension.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.79.2,1.80.0,True
microsoft/vscode,112148927,1.80.1,June 2023 Recovery 1,2023-07-13 17:08:30+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22June+2023+Recovery+1%22+is%3Aclosed+), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_80) on [code.visualstudio.com](https://code.visualstudio.com).",1.80.0,1.80.1,True
microsoft/vscode,113907434,1.80.2,June 2023 Recovery 2,2023-07-27 23:43:45+00:00,False,False,main,"The update includes this [pull request](https://github.com/microsoft/vscode/pull/189089).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_80) on [code.visualstudio.com](https://code.visualstudio.com).",1.80.1,1.80.2,True
microsoft/vscode,115015295,1.81.0,July 2023,2023-08-03 18:15:27+00:00,False,False,main,"Welcome to the July 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Accessibility improvements](https://code.visualstudio.com/updates/v1_81#accessibility)** - Accessible View support for notifications, chat responses, and hovers.
* **[VS Code Profiles](https://code.visualstudio.com/updates/v1_81#profiles)** - Finer control with partial profiles and ""Apply to all profiles"" options.
* **[New diff editor features](https://code.visualstudio.com/updates/v1_81#diff-editor)** - Collapse unchanged regions, better diff region text alignment.
* **[Git repositories with symlinks](https://code.visualstudio.com/updates/v1_81#support-git-repositories-with-symbolic-links)** - Support for repository paths with symbolic links.
* **[Notebook updates](https://code.visualstudio.com/updates/v1_81#notebooks)** - Search text in closed notebooks, ""sticky scroll"" displays Markdown headers.
* **[Python test discovery](https://code.visualstudio.com/updates/v1_81#python)** - Error tolerant pytest discovery continues across all files.
* **[Access Jupyter servers in GitHub Codespaces](https://code.visualstudio.com/updates/v1_81#jupyter)** - Connect to a remote Jupyter server in a codespace.
* **[GitHub pull request creation](https://code.visualstudio.com/updates/v1_81#github-pull-requests-and-issues)** - Better base branch detection, remember previous create PR options.
* **[Preview: GitHub Copilot UX](https://code.visualstudio.com/updates/v1_81#github-copilot)** - Quick Chat improvements, iterative /fix command.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.80.2,1.81.0,True
microsoft/vscode,115963844,1.81.1,July 2023 Recovery 1,2023-08-10 17:07:50+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22July+2023+Recovery+1%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_81) on [code.visualstudio.com](https://code.visualstudio.com).",1.81.0,1.81.1,True
microsoft/vscode,120333378,1.82.0,August 2023,2023-09-07 18:40:12+00:00,False,False,main,"Welcome to the August 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Accessibility improvements](https://code.visualstudio.com/updates/v1_82#_accessibility)** - Accessible View support for inline completions, updated keybindings.
* **[Built-in port forwarding](https://code.visualstudio.com/updates/v1_82#_workbench)** - Forward local server ports from within VS Code.
* **[Sticky Scroll updates](https://code.visualstudio.com/updates/v1_82#_sticky-scroll)** - Scrolls horizontally with editor, display last line in scope, folding UI.
* **[New diff editor features](https://code.visualstudio.com/updates/v1_82#_diff-editor)** - Detect moved code, dynamically switch inline and side-by-side view.
* **[Command Center displayed by default](https://code.visualstudio.com/updates/v1_82#_command-center-now-on-by-default)** - Quickly open files or run commands from the title bar.
* **[Copy Notebook output](https://code.visualstudio.com/updates/v1_82#_notebooks)** - Easily copy cell output as well as generated images.
* **[WebAssembly debugging](https://code.visualstudio.com/updates/v1_82#_javascript-debugger)** - Decompile WASM code to step through and set breakpoints.
* **[New TypeScript refactorings](https://code.visualstudio.com/updates/v1_82#_typescript-52)** - Move to File and Inline Variables refactorings.
* **[New Python Formatting topic](https://code.visualstudio.com/updates/v1_82#_python)** - Learn how to integrate formatters such as autopep8 and Black.
* **[Preview: GitHub Copilot](https://code.visualstudio.com/updates/v1_82#_github-copilot)** - CreateWorkspace command previews file structure of proposed code.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_82) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.81.1,1.82.0,True
microsoft/vscode,120835552,1.82.1,August 2023 Recovery 1,2023-09-12 17:14:14+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22August+2023+Recovery+1%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_82) on [code.visualstudio.com](https://code.visualstudio.com).",1.82.0,1.82.1,True
microsoft/vscode,121480572,1.82.2,August 2023 Recovery 2,2023-09-18 06:17:02+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22August+2023+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_82) on [code.visualstudio.com](https://code.visualstudio.com).",1.82.1,1.82.2,True
microsoft/vscode,123355143,1.82.3,August 2023 Recovery 3,2023-10-02 15:38:34+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22August+2023+Recovery+3%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_82) on [code.visualstudio.com](https://code.visualstudio.com).",1.82.2,1.82.3,True
microsoft/vscode,123736439,1.83.0,September 2023,2023-10-04 18:15:27+00:00,False,False,main,"Welcome to the September 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

[Accessibility improvements](https://code.visualstudio.com/updates/v1_83#_accessibility) - Screen reader support for the pull request comments.
[Better Command Palette search](https://code.visualstudio.com/updates/v1_83#_similar-command-results-in-the-command-palette) - New ""similar commands"" list to help command discovery.
[Add custom icons to profiles](https://code.visualstudio.com/updates/v1_83#_icons-for-profiles) - Display an icon to easily identify the active profile.
[Compact editor tab height](https://code.visualstudio.com/updates/v1_83#_editor-tab-height-density) - Shrinks editor tab height for larger editor region.
[Dedicated pinned editor row](https://code.visualstudio.com/updates/v1_83#_pinned-editor-tabs-on-separate-row) - New editor tab row supports pin/unpin via drag and drop.
[Go to Symbol in notebooks](https://code.visualstudio.com/updates/v1_83#_go-to-symbol-in-notebooks) - Quickly navigate to code symbols in your notebook.
[Python debugger updates](https://code.visualstudio.com/updates/v1_83#_python) - Configure whether to step into system/library or just your code.
[Preview: GitHub Copilot](https://code.visualstudio.com/updates/v1_83#_github-copilot) - Test generation based on current framework and project conventions.

If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

Insiders: Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available. 
For the latest Visual Studio Code news, updates, and content, follow us on Twitter [@code](https://twitter.com/code)!",1.82.3,1.83.0,True
microsoft/vscode,124696615,1.83.1,September 2023 Recovery 1,2023-10-11 21:28:30+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22September+2023+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_83) on [code.visualstudio.com](https://code.visualstudio.com/).",1.83.0,1.83.1,True
microsoft/vscode,127569793,1.84.0,October 2023,2023-11-01 18:06:29+00:00,False,False,main,"Welcome to the October 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

[More audio cues](https://code.visualstudio.com/updates/v1_84#_accessibility) - New audio cues to indicate clear, save, and format activity.
[Activity bar position](https://code.visualstudio.com/updates/v1_84#_workbench) - Move Activity bar to the top for compact display.
[Hide editor tabs](https://code.visualstudio.com/updates/v1_84#_hide-editor-tabs) - Show multiple, single, or no editor tabs.
[Maximize Editor Groups](https://code.visualstudio.com/updates/v1_84#_maximize-editor-group) - Quickly expand the active Editor Group.
[Python improvements](https://code.visualstudio.com/updates/v1_84#_python) - Better run code in terminal, easier virtual environment creation.
[FastAPI tutorial](https://code.visualstudio.com/updates/v1_84#_fastapi-tutorial) - Learn about developing Python FastAPI apps with VS Code.
[Gradle for Java](https://code.visualstudio.com/updates/v1_84#_gradle-for-java) - Improved support for Java Gradle projects.
[Preview: GitHub Copilot](https://code.visualstudio.com/updates/v1_84#_github-copilot) - Chat ""agents"", generate commit messages, terminal support.

If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

Insiders: Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.83.1,1.84.0,True
microsoft/vscode,128197191,1.84.1,October 2023 Recovery 1,2023-11-06 18:18:20+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2023+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_84) on [code.visualstudio.com](https://code.visualstudio.com/).",1.84.0,1.84.1,True
microsoft/vscode,132979603,1.85.0,November 2023,2023-12-07 19:05:49+00:00,False,False,main,"Welcome to the November 2023 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Floating editor windows](https://code.visualstudio.com/updates/v1_85#_floating-editor-windows)** - Drag and drop editors onto your desktop.
* **[Accessible View workflow](https://code.visualstudio.com/updates/v1_85#_accessibility)** - Smoother transitions to and from the Accessible View.
* **[Finer extension update control](https://code.visualstudio.com/updates/v1_85#_extension-auto-update-control)** - Choose which extensions to auto update.
* **[Source Control incoming and outgoing view](https://code.visualstudio.com/updates/v1_85#_source-control)** - Easily review pending repository changes.
* **[JavaScript heap snapshots](https://code.visualstudio.com/updates/v1_85#_javascript-debugger)** - Visualize heap snapshots including memory object graphs.
* **[TypeScript Go to Definition from inlay hints](https://code.visualstudio.com/updates/v1_85#_jump-to-definition-for-inlay-hints)** - Jump to definition from inlay hint hovers.
* **[Python type hierarchy display](https://code.visualstudio.com/updates/v1_85#_python)** - Quickly review and navigate complex type relationships.
* **[GitHub Copilot updates](https://code.visualstudio.com/updates/v1_85#_github-copilot)** - Inline chat improvements, Rust code explanation.
* **[Preview: expanded Sticky Scroll support](https://code.visualstudio.com/updates/v1_85#_preview-features)** - Sticky Scroll in tree views and the terminal.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.84.2,1.85.0,True
microsoft/vscode,133791083,1.85.1,November 2023 Recovery 1,2023-12-13 18:05:32+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2023+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_85) on [code.visualstudio.com](https://code.visualstudio.com/).",1.85.0,1.85.1,True
microsoft/vscode,135728221,1.84.2,October 2023 Recovery 2,2024-01-03 19:27:54+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2023+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_84) on [code.visualstudio.com](https://code.visualstudio.com/).",1.84.1,1.84.2,True
microsoft/vscode,137595644,1.85.2,November 2023 Recovery 2,2024-01-18 18:11:02+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2023+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_85) on [code.visualstudio.com](https://code.visualstudio.com/).",1.85.1,1.85.2,True
microsoft/vscode,139501858,1.86.0,January 2024,2024-02-01 13:22:53+00:00,False,False,main,"Welcome to the January 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* **[Per-window zoom levels](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#configure-zoom-levels-per-window)** - Adjust the zoom level for each window independently.
* **[Hey Code voice command](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#accessibility)** - Start a chat session with a voice command.
* **[Multi-file diff editor](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#review-multiple-files-in-diff-editor)** - Quickly review diffs across multiple files in the diff editor.
* **[Triggered breakpoints](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#triggered-breakpoints)** - Efficient debugging with breakpoint dependencies.
* **[Expanded Sticky Scroll support](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#sticky-scroll-in-tree-views)** - Sticky Scroll in tree views and notebooks.
* **[Markdown paste options](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#languages)** - Rich paste support for links, video, and audio elements.
* **[Flexible Auto Save options](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#more-powerful-and-flexible-auto-save-options)** - Skip Auto Save on errors or save only for specific file types.
* **[Source Control input](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#source-control)** - Customize commit input and per-language editor settings.
* **[Extension notifications](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#allow-disabling-notifications-per-extension)** - Fine-grained control for disabling notifications per extension.
* **[GitHub Copilot updates](https://github.com/microsoft/vscode-docs/blob/main/release-notes/v1_86.md#github-copilot)** - Improved default context, add file as context, AI fixes.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com/).

**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.85.2,1.86.0,True
